filename,foreheadHorizEdges,foreheadVertEdges,eyeSidesHorizEdges,eyeSidesVertEdges,chinHorizEdges,chinVertEdges,emotion
935.jpg,0,0,8,0,0,22,happy
2697.jpg,0,0,15,0,34,25,happy
6895.jpg,0,0,13,0,0,8,anxious
2206.jpg,0,0,7,5,0,28,happy
558.jpg,0,0,8,0,9,19,sad
3015.jpg,0,0,15,0,5,25,happy
1470.jpg,0,0,17,8,0,21,happy
4952.jpg,12,0,14,0,0,8,happy
2804.jpg,0,0,5,0,7,23,confident
4435.jpg,0,0,9,0,3,21,happy
1303.jpg,0,0,10,0,0,39,surprised
5556.jpg,0,0,14,0,0,37,happy
2363.jpg,0,0,8,0,11,27,surprised
3477.jpg,0,0,0,0,0,8,happy
5535.jpg,0,0,9,0,2,30,neutral
2623.jpg,0,0,10,0,0,10,happy
1143.jpg,0,0,12,15,3,30,happy
4924.jpg,0,0,8,14,0,36,neutral
919.jpg,0,0,12,0,12,32,happy
4847.jpg,4,0,5,0,0,2,neutral
4803.jpg,0,0,6,0,0,2,neutral
6653.jpg,0,0,14,0,0,32,happy
2331.jpg,0,0,11,0,19,18,neutral
4668.jpg,0,0,3,0,0,25,happy
6387.jpg,0,0,5,0,0,27,neutral
4676.jpg,0,0,11,0,0,10,happy
5987.jpg,0,0,5,0,5,21,happy
5453.jpg,0,0,17,0,13,26,confident
1449.jpg,0,0,15,0,6,20,happy
4696.jpg,0,0,4,0,8,25,neutral
4077.jpg,0,0,15,0,12,24,neutral
2915.jpg,0,0,0,0,1,8,happy
1331.jpg,0,0,8,0,1,34,confident
1655.jpg,0,0,15,0,2,8,angry
5067.jpg,0,0,11,0,3,18,sad
4948.jpg,0,0,3,0,4,21,happy
4542.jpg,0,0,30,0,6,26,happy
4910.jpg,0,0,12,0,5,25,neutral
3867.jpg,0,0,0,0,0,8,happy
3861.jpg,0,0,10,12,14,10,happy
3737.jpg,0,0,2,0,0,16,anxious
6258.jpg,0,0,9,0,11,28,happy
5097.jpg,0,0,8,0,4,31,happy
5068.jpg,0,0,13,3,4,25,happy
3311.jpg,0,0,12,0,0,16,anxious
462.jpg,0,0,9,0,3,20,happy
2114.jpg,0,0,6,0,0,16,happy
2874.jpg,8,0,11,0,0,4,happy
1342.jpg,0,0,3,0,0,13,neutral
37.jpg,3,0,10,0,0,1,neutral
475.jpg,0,0,5,0,10,22,neutral
6574.jpg,0,0,11,0,2,29,neutral
4150.jpg,0,0,5,0,1,26,happy
1551.jpg,0,0,14,0,0,30,happy
5234.jpg,0,0,0,0,0,11,happy
6605.jpg,0,0,14,0,4,23,happy
292.jpg,0,0,5,0,3,11,happy
3713.jpg,0,0,7,0,1,6,happy
4187.jpg,0,0,1,0,0,15,anxious
1082.jpg,21,0,13,0,6,12,happy
1086.jpg,0,0,10,0,0,6,happy
4581.jpg,0,0,9,0,8,24,happy
5816.jpg,0,0,11,0,1,31,neutral
6846.jpg,0,0,14,0,9,35,happy
6351.jpg,0,0,0,0,2,26,happy
3837.jpg,0,0,13,0,0,8,happy
2486.jpg,0,0,11,0,7,3,happy
3277.jpg,0,0,17,0,5,23,angry
6304.jpg,0,0,10,0,5,29,confident
5171.jpg,0,0,5,0,0,18,happy
6688.jpg,0,0,6,0,4,29,happy
1701.jpg,0,0,13,0,7,21,happy
6984.jpg,0,0,17,0,1,31,happy
573.jpg,0,0,5,0,0,21,happy
6552.jpg,0,0,7,0,4,22,happy
5380.jpg,0,0,17,0,0,23,happy
4865.jpg,0,0,14,0,4,31,happy
2656.jpg,0,0,10,0,0,26,happy
375.jpg,0,0,6,0,5,18,happy
1149.jpg,0,0,10,0,0,0,happy
6037.jpg,7,0,5,17,0,7,happy
888.jpg,0,0,0,0,0,18,happy
1845.jpg,0,0,12,0,23,18,happy
828.jpg,0,0,13,0,0,25,angry
2248.jpg,0,0,5,0,3,14,happy
5224.jpg,0,0,11,0,0,21,happy
5909.jpg,0,0,3,0,0,23,happy
382.jpg,0,0,10,11,0,23,neutral
5125.jpg,0,0,11,0,0,34,neutral
6507.jpg,0,0,2,0,0,23,happy
3961.jpg,0,0,15,12,16,10,neutral
6826.jpg,0,0,10,0,0,16,happy
1787.jpg,0,0,16,0,0,34,anxious
5297.jpg,0,0,1,0,0,16,happy
5826.jpg,0,0,6,0,0,8,happy
3115.jpg,0,0,13,0,7,21,happy
3122.jpg,0,0,0,0,1,24,neutral
5631.jpg,2,0,11,0,0,4,neutral
1937.jpg,0,0,1,0,0,22,anxious
2117.jpg,0,0,4,0,9,15,surprised
4868.jpg,0,0,8,0,0,9,neutral
3707.jpg,0,0,14,12,0,7,happy
4080.jpg,0,0,12,0,2,9,angry
3670.jpg,0,0,13,0,2,17,anxious
4136.jpg,0,0,19,0,0,24,surprised
2061.jpg,0,0,11,0,0,36,neutral
2842.jpg,0,0,15,0,21,27,anxious
4577.jpg,0,0,7,0,2,23,happy
4473.jpg,0,0,11,0,0,27,neutral
5342.jpg,0,0,13,0,0,27,neutral
3926.jpg,0,0,10,0,0,30,happy
2566.jpg,0,0,12,0,4,28,happy
5650.jpg,0,0,13,0,33,26,neutral
5807.jpg,0,0,2,0,1,21,angry
2463.jpg,0,0,8,8,0,37,happy
157.jpg,0,0,13,0,0,22,anxious
1959.jpg,0,0,9,0,0,19,happy
4635.jpg,0,0,13,0,10,23,anxious
794.jpg,0,0,12,0,9,21,happy
1553.jpg,0,0,10,0,0,12,happy
5238.jpg,0,0,10,0,1,28,happy
361.jpg,0,0,11,0,0,19,sad
6142.jpg,0,0,4,0,15,26,neutral
6471.jpg,0,0,7,0,13,21,happy
749.jpg,0,0,18,0,1,30,happy
6186.jpg,0,0,3,0,0,0,happy
5256.jpg,0,0,10,0,0,23,happy
3416.jpg,0,0,8,0,0,24,neutral
3789.jpg,0,0,3,15,3,15,happy
988.jpg,0,0,19,0,0,23,confident
6040.jpg,0,0,9,0,0,30,happy
566.jpg,0,0,19,0,0,10,happy
134.jpg,0,0,1,0,1,17,happy
3556.jpg,0,0,10,0,8,15,happy
145.jpg,0,0,1,0,0,18,happy
7.jpg,0,0,11,0,2,19,happy
3489.jpg,0,0,17,0,0,22,happy
6590.jpg,0,0,2,0,6,28,happy
5356.jpg,0,0,10,0,0,11,happy
3084.jpg,0,0,11,0,0,23,happy
4469.jpg,0,0,5,0,0,26,happy
256.jpg,0,0,12,0,0,31,happy
1078.jpg,0,0,6,0,1,22,neutral
5994.jpg,0,0,14,0,0,12,happy
6448.jpg,0,0,7,0,0,24,happy
1432.jpg,0,0,7,0,5,24,neutral
6080.jpg,0,0,12,0,2,19,happy
1137.jpg,0,0,8,0,0,18,happy
1218.jpg,0,0,7,0,0,25,happy
6557.jpg,0,0,4,0,0,19,neutral
5479.jpg,0,0,9,0,6,19,happy
4749.jpg,5,0,10,0,6,13,confident
2241.jpg,0,0,13,0,0,24,happy
2648.jpg,0,0,9,0,0,37,happy
1394.jpg,0,0,14,0,0,22,happy
4607.jpg,0,0,8,0,3,17,happy
1475.jpg,0,0,8,10,5,28,angry
2350.jpg,0,0,7,3,0,25,happy
494.jpg,0,0,18,0,5,37,happy
6734.jpg,0,0,9,0,0,30,happy
4902.jpg,0,0,7,0,8,16,confident
4894.jpg,0,0,14,0,3,37,happy
6661.jpg,0,0,14,0,0,22,happy
3270.jpg,0,0,0,0,3,21,happy
5645.jpg,0,0,3,0,0,31,happy
6990.jpg,0,0,22,0,8,26,surprised
387.jpg,0,0,10,0,0,2,neutral
2266.jpg,0,0,14,0,3,14,angry
2187.jpg,0,0,2,0,0,21,happy
1359.jpg,0,0,9,0,5,19,neutral
198.jpg,0,0,9,0,0,23,neutral
3014.jpg,0,0,10,0,0,22,happy
4199.jpg,0,0,6,0,1,23,happy
2753.jpg,0,0,15,0,7,30,happy
3784.jpg,0,0,6,0,0,18,happy
468.jpg,0,0,13,0,1,20,neutral
4499.jpg,0,0,3,0,0,18,happy
6412.jpg,0,0,0,0,0,16,confident
1356.jpg,0,0,5,0,2,24,happy
1077.jpg,0,0,8,0,0,10,neutral
3494.jpg,0,0,10,0,7,29,happy
3481.jpg,0,0,3,0,7,27,neutral
5264.jpg,0,0,18,0,0,35,neutral
2415.jpg,0,0,3,0,0,7,happy
5089.jpg,0,0,3,0,1,6,happy
1446.jpg,0,0,6,0,2,23,happy
5749.jpg,0,0,3,0,1,17,happy
2992.jpg,0,0,11,6,4,18,sad
1676.jpg,0,0,1,0,0,24,surprised
3041.jpg,0,0,10,2,5,27,happy
4538.jpg,0,0,10,0,0,21,confident
5086.jpg,0,0,7,0,20,12,sad
3673.jpg,0,0,9,0,7,30,happy
1554.jpg,0,0,10,0,5,24,happy
6310.jpg,0,0,17,0,11,19,happy
1616.jpg,0,0,11,0,0,16,neutral
3458.jpg,0,0,3,0,0,17,surprised
5922.jpg,0,0,3,0,7,19,neutral
5616.jpg,0,0,20,0,0,19,happy
5798.jpg,0,0,0,0,1,6,sad
1225.jpg,7,0,13,0,11,12,neutral
3812.jpg,0,0,18,0,0,18,happy
5888.jpg,0,0,2,0,2,15,happy
1901.jpg,0,0,9,0,0,31,happy
2424.jpg,0,0,0,0,0,15,anxious
648.jpg,0,0,17,0,3,27,happy
3522.jpg,0,0,6,0,0,24,happy
2264.jpg,0,0,12,0,0,32,happy
3830.jpg,0,0,2,0,8,24,happy
2500.jpg,0,0,10,0,0,26,happy
4184.jpg,0,0,10,0,13,36,neutral
1696.jpg,0,0,12,0,0,24,happy
2290.jpg,0,0,11,0,10,10,neutral
4751.jpg,6,0,12,0,0,10,neutral
5621.jpg,0,0,13,0,0,11,happy
5267.jpg,0,0,5,0,0,20,happy
2765.jpg,0,0,14,0,0,13,confident
4912.jpg,0,0,11,0,0,20,anxious
945.jpg,0,0,12,0,5,22,happy
1637.jpg,0,0,14,0,4,20,happy
5204.jpg,0,0,11,0,1,21,neutral
5353.jpg,0,0,8,0,11,36,neutral
3142.jpg,0,0,12,0,5,23,happy
2223.jpg,0,0,12,0,0,30,happy
5555.jpg,0,0,10,0,0,21,neutral
2889.jpg,0,0,9,0,6,26,confident
3894.jpg,0,0,11,0,4,23,happy
6884.jpg,0,0,7,0,1,15,neutral
5615.jpg,2,0,12,0,4,37,anxious
6973.jpg,0,0,11,0,0,27,happy
270.jpg,0,0,9,0,0,27,happy
5066.jpg,0,0,15,0,4,14,surprised
2594.jpg,0,0,12,0,0,24,happy
4851.jpg,0,0,9,0,0,17,happy
430.jpg,0,0,9,0,7,29,neutral
3169.jpg,0,0,16,0,0,27,neutral
3503.jpg,0,0,8,0,4,22,neutral
5932.jpg,0,0,23,0,15,29,surprised
6790.jpg,0,0,6,0,0,2,happy
1921.jpg,0,0,6,0,0,8,sad
1184.jpg,0,0,9,0,6,19,angry
1038.jpg,0,0,9,0,0,20,happy
5818.jpg,3,0,3,24,4,27,anxious
6995.jpg,0,0,15,0,0,22,happy
1851.jpg,0,0,12,0,2,22,neutral
630.jpg,0,0,17,0,1,26,angry
1215.jpg,0,0,13,0,0,30,angry
5794.jpg,0,0,20,0,0,36,happy
4669.jpg,0,0,4,0,10,16,happy
4810.jpg,0,0,17,0,0,7,neutral
6879.jpg,0,0,14,0,0,26,happy
5876.jpg,0,0,6,0,2,17,happy
6096.jpg,0,0,1,0,1,6,happy
6256.jpg,0,0,6,0,0,22,happy
272.jpg,0,0,4,0,9,30,happy
910.jpg,0,0,5,0,6,38,neutral
5418.jpg,0,0,0,0,0,8,sad
2947.jpg,0,0,12,0,0,19,happy
4965.jpg,0,0,14,0,13,5,happy
1179.jpg,0,0,6,0,9,14,happy
6111.jpg,0,0,15,0,15,21,happy
6536.jpg,0,0,13,0,0,26,neutral
5574.jpg,0,0,16,0,0,5,happy
2372.jpg,0,0,14,0,1,35,angry
2383.jpg,0,0,1,0,0,30,neutral
3460.jpg,0,0,9,0,0,27,happy
2224.jpg,0,0,9,0,4,21,sad
1208.jpg,0,0,10,0,2,19,angry
3225.jpg,0,0,5,0,0,15,surprised
3094.jpg,0,0,8,0,8,22,happy
3262.jpg,0,0,2,0,1,6,neutral
6436.jpg,0,0,5,0,0,7,neutral
5601.jpg,0,0,8,0,1,29,happy
585.jpg,0,0,11,0,0,17,happy
6571.jpg,0,0,15,0,0,23,happy
2821.jpg,0,0,16,0,0,23,neutral
2815.jpg,0,0,5,11,0,31,happy
6874.jpg,0,0,24,0,4,23,neutral
5481.jpg,0,0,11,0,5,28,neutral
4796.jpg,0,0,5,0,8,23,happy
4151.jpg,0,0,9,18,39,29,happy
1721.jpg,0,0,11,0,2,27,anxious
4582.jpg,0,0,9,0,10,29,happy
6814.jpg,0,0,10,0,0,24,confident
3860.jpg,0,0,0,0,0,21,angry
2693.jpg,0,0,0,0,0,15,neutral
4304.jpg,0,0,0,0,2,26,surprised
3330.jpg,0,0,0,0,2,10,neutral
1424.jpg,0,0,9,0,10,23,happy
3655.jpg,0,0,14,0,17,14,happy
6265.jpg,0,0,11,0,12,21,happy
3353.jpg,0,0,12,0,0,17,confident
5028.jpg,0,0,11,0,2,15,happy
6226.jpg,0,0,8,0,5,26,happy
1779.jpg,10,0,11,0,0,12,happy
1037.jpg,0,0,11,0,2,23,anxious
4813.jpg,0,0,9,0,14,28,neutral
6023.jpg,0,0,11,0,0,15,neutral
4370.jpg,0,0,18,0,0,12,happy
4134.jpg,0,0,10,0,0,10,happy
6490.jpg,0,0,11,0,0,26,happy
1950.jpg,0,0,4,0,9,23,happy
9.jpg,0,0,5,0,3,22,happy
504.jpg,0,0,13,0,18,25,happy
3840.jpg,0,0,5,0,0,16,anxious
4871.jpg,0,0,9,0,21,22,neutral
4241.jpg,0,0,10,0,2,14,neutral
1967.jpg,9,0,5,5,0,8,happy
2412.jpg,0,0,7,0,0,32,happy
6108.jpg,0,0,8,0,3,35,happy
3390.jpg,0,0,4,0,0,24,happy
4498.jpg,0,0,10,0,0,26,confident
5773.jpg,0,0,13,0,0,22,happy
469.jpg,0,0,10,0,5,25,anxious
3985.jpg,0,0,0,0,2,12,sad
1201.jpg,0,0,9,0,4,15,neutral
5056.jpg,0,0,12,0,0,19,happy
3780.jpg,8,0,8,39,0,17,happy
5579.jpg,0,0,12,0,0,18,happy
4632.jpg,0,0,11,0,0,27,happy
4864.jpg,0,0,14,0,0,40,anxious
677.jpg,0,0,7,0,0,21,neutral
6863.jpg,0,0,10,0,0,31,happy
3484.jpg,0,0,7,0,4,20,neutral
6438.jpg,0,0,5,0,12,13,neutral
2423.jpg,0,0,17,0,14,30,happy
4742.jpg,0,0,13,0,5,40,happy
3393.jpg,0,0,10,0,6,27,happy
2335.jpg,0,0,17,0,0,11,happy
5952.jpg,0,0,11,0,0,31,neutral
340.jpg,0,0,12,0,0,20,happy
1519.jpg,0,0,13,0,2,28,anxious
4353.jpg,0,0,2,0,5,18,sad
3232.jpg,0,0,14,0,1,27,happy
3151.jpg,0,0,11,0,2,18,angry
1049.jpg,0,0,9,0,32,22,happy
1758.jpg,0,0,8,0,2,33,happy
171.jpg,0,0,11,0,0,31,happy
4104.jpg,0,0,12,0,1,27,neutral
6138.jpg,0,0,6,0,1,21,happy
3660.jpg,0,0,8,0,0,31,angry
2840.jpg,0,0,15,0,0,5,confident
6465.jpg,0,0,9,0,0,15,happy
2635.jpg,0,0,6,0,0,24,surprised
4197.jpg,0,0,7,0,3,28,angry
1658.jpg,0,0,5,0,1,20,happy
5625.jpg,0,0,9,0,0,22,happy
4642.jpg,0,0,9,0,4,20,confident
2737.jpg,0,0,13,0,2,23,neutral
5335.jpg,0,0,11,0,8,24,neutral
268.jpg,0,0,9,0,0,22,happy
3717.jpg,0,0,7,0,3,18,happy
5160.jpg,0,0,7,6,0,22,surprised
3521.jpg,0,0,4,0,8,16,happy
5513.jpg,0,0,14,0,15,14,angry
877.jpg,0,0,0,3,0,24,happy
2626.jpg,0,0,5,0,0,9,anxious
4836.jpg,0,0,11,0,17,30,angry
2145.jpg,0,0,4,0,0,21,happy
2426.jpg,0,0,4,0,4,34,happy
2845.jpg,0,0,14,0,0,24,anxious
3731.jpg,0,0,3,0,8,21,happy
305.jpg,0,0,23,0,0,30,angry
5394.jpg,0,0,4,0,1,17,neutral
4748.jpg,2,0,8,18,7,35,happy
3407.jpg,0,0,9,0,4,46,happy
3916.jpg,0,0,6,0,1,14,happy
5646.jpg,0,0,7,0,5,20,anxious
2541.jpg,0,0,10,0,0,21,neutral
6495.jpg,0,0,1,0,1,12,neutral
6978.jpg,0,0,10,0,6,11,happy
5439.jpg,0,0,6,0,2,15,neutral
4593.jpg,0,0,8,0,7,20,happy
4371.jpg,0,0,13,0,8,28,happy
1982.jpg,0,0,10,0,8,15,confident
5462.jpg,0,0,12,0,6,27,happy
2054.jpg,0,0,3,0,1,21,happy
269.jpg,0,0,2,0,32,20,neutral
4053.jpg,0,0,10,0,0,24,happy
130.jpg,5,0,9,0,7,7,neutral
5316.jpg,0,0,7,0,0,24,happy
4563.jpg,0,0,11,0,0,9,confident
4674.jpg,4,0,9,0,0,2,happy
6246.jpg,0,0,8,6,6,24,neutral
2432.jpg,0,0,12,0,0,26,happy
5324.jpg,0,0,1,0,0,9,angry
5368.jpg,0,0,8,0,11,21,neutral
5375.jpg,0,0,12,0,0,1,angry
4270.jpg,0,0,13,0,0,16,neutral
3847.jpg,0,0,11,0,0,28,surprised
239.jpg,0,0,0,0,11,24,neutral
2360.jpg,0,0,8,4,6,34,happy
3810.jpg,0,0,1,0,3,36,angry
6421.jpg,0,0,6,0,0,21,neutral
5655.jpg,3,0,1,0,0,6,neutral
6084.jpg,0,0,6,0,0,3,happy
6089.jpg,0,0,14,0,6,17,happy
4407.jpg,0,0,11,0,10,33,confident
4224.jpg,0,0,16,0,2,20,confident
602.jpg,0,0,15,0,8,20,surprised
1300.jpg,0,0,5,0,0,14,happy
2805.jpg,0,0,11,0,0,40,neutral
4484.jpg,0,0,15,0,8,30,neutral
4705.jpg,0,0,4,0,7,26,surprised
41.jpg,0,0,10,0,1,30,happy
5594.jpg,0,0,15,0,4,29,angry
2640.jpg,0,0,9,0,0,12,neutral
1429.jpg,0,0,9,0,3,14,neutral
4328.jpg,0,0,5,0,0,24,happy
3201.jpg,0,0,8,0,2,30,happy
831.jpg,0,0,7,0,1,22,neutral
1702.jpg,0,0,6,0,0,16,happy
1510.jpg,0,0,10,0,0,28,neutral
3452.jpg,0,0,8,0,0,24,neutral
426.jpg,0,0,1,0,0,14,neutral
6627.jpg,0,0,1,0,5,23,anxious
5438.jpg,0,0,10,0,11,21,happy
6320.jpg,0,0,6,0,4,22,angry
1290.jpg,0,0,15,0,11,29,happy
6894.jpg,0,0,8,0,0,5,happy
2591.jpg,0,0,7,0,6,18,happy
90.jpg,0,0,9,0,0,8,happy
1957.jpg,4,0,12,0,0,6,sad
183.jpg,0,0,1,0,7,11,neutral
4479.jpg,0,0,12,0,0,18,neutral
1764.jpg,0,0,6,0,0,11,happy
6807.jpg,0,0,18,0,1,37,anxious
6540.jpg,0,0,16,0,0,15,happy
5311.jpg,0,0,7,0,8,13,happy
6044.jpg,0,0,14,0,0,23,happy
4594.jpg,0,0,11,0,6,38,sad
202.jpg,0,0,10,0,0,15,happy
3095.jpg,0,0,14,0,0,26,neutral
6162.jpg,0,0,16,0,0,17,happy
6642.jpg,0,0,17,0,0,33,anxious
2608.jpg,0,0,10,0,16,24,angry
3181.jpg,0,0,4,0,1,21,happy
4541.jpg,10,0,14,0,0,6,happy
6443.jpg,0,0,6,0,0,17,happy
4014.jpg,0,0,16,0,0,29,happy
5870.jpg,0,0,10,0,0,30,happy
1502.jpg,0,0,10,0,0,29,neutral
4781.jpg,0,0,11,0,4,20,happy
5202.jpg,0,0,1,0,4,13,surprised
6649.jpg,0,0,5,0,5,21,sad
6598.jpg,0,0,5,0,0,9,happy
651.jpg,0,0,1,0,3,12,anxious
2462.jpg,0,0,7,0,9,30,happy
6435.jpg,0,0,1,0,14,16,neutral
1017.jpg,0,0,17,0,6,16,happy
185.jpg,0,0,13,0,3,14,neutral
4897.jpg,0,0,10,0,4,30,anxious
1892.jpg,0,0,13,0,2,29,happy
528.jpg,0,0,9,0,29,10,happy
4016.jpg,0,0,4,0,1,28,happy
3605.jpg,1,0,7,0,0,12,happy
6216.jpg,0,0,0,0,5,20,happy
2899.jpg,0,0,3,0,0,19,sad
260.jpg,0,0,14,0,7,26,happy
894.jpg,0,0,10,0,0,32,happy
5849.jpg,0,0,14,0,19,38,happy
5255.jpg,0,0,13,0,0,30,neutral
4406.jpg,1,0,15,0,0,0,happy
1850.jpg,0,0,13,0,0,22,happy
473.jpg,0,0,6,0,3,18,angry
4772.jpg,0,0,16,10,7,24,happy
2817.jpg,0,0,4,0,6,23,happy
6919.jpg,0,0,16,0,0,17,happy
6760.jpg,0,0,19,0,5,7,neutral
5243.jpg,0,0,9,0,7,29,happy
6249.jpg,0,0,4,0,4,14,happy
5764.jpg,0,0,8,0,0,11,happy
2553.jpg,0,0,12,0,6,21,happy
3103.jpg,0,0,14,0,8,22,angry
2818.jpg,0,0,2,0,0,1,confident
4448.jpg,0,0,15,0,6,34,happy
4335.jpg,0,0,13,0,0,15,confident
786.jpg,0,0,8,0,0,3,angry
2284.jpg,0,0,13,0,0,32,happy
5265.jpg,0,0,7,0,0,18,angry
5248.jpg,0,0,3,0,28,29,neutral
4206.jpg,0,0,8,0,24,15,happy
3248.jpg,0,0,12,0,0,31,neutral
562.jpg,0,0,15,0,2,19,happy
1880.jpg,0,0,7,0,0,8,happy
401.jpg,0,0,4,0,19,21,happy
3490.jpg,0,0,15,0,17,20,angry
5623.jpg,0,0,12,0,0,9,happy
6527.jpg,0,0,5,0,0,30,happy
6009.jpg,0,0,3,0,0,9,neutral
6746.jpg,0,0,14,0,12,23,anxious
2204.jpg,0,0,2,0,0,20,happy
6799.jpg,0,0,7,0,12,20,happy
6709.jpg,0,0,20,0,11,26,happy
2066.jpg,0,0,3,0,7,22,angry
6854.jpg,0,0,12,0,4,16,happy
6286.jpg,0,0,8,0,11,25,neutral
1321.jpg,0,0,9,0,6,27,neutral
240.jpg,10,0,7,0,0,0,confident
6727.jpg,0,0,9,0,0,21,happy
3332.jpg,0,0,0,0,0,21,neutral
2401.jpg,0,0,6,0,11,31,confident
1234.jpg,0,0,13,0,0,12,neutral
6516.jpg,0,0,10,0,27,23,happy
2748.jpg,0,0,12,0,8,20,happy
5004.jpg,0,0,2,0,0,26,neutral
5754.jpg,0,0,2,0,0,20,confident
1679.jpg,0,0,0,0,0,2,happy
2699.jpg,0,0,10,0,22,21,happy
6549.jpg,0,0,8,0,8,24,anxious
1600.jpg,0,0,10,0,1,34,angry
1315.jpg,0,0,6,0,0,20,angry
5283.jpg,0,0,11,0,7,28,confident
508.jpg,0,0,13,0,2,25,sad
1324.jpg,0,0,9,0,7,25,happy
1529.jpg,0,0,13,0,10,26,happy
5406.jpg,0,0,10,0,0,8,happy
2286.jpg,0,0,2,0,6,23,neutral
6136.jpg,0,0,17,0,0,15,anxious
1478.jpg,0,0,14,0,8,25,neutral
379.jpg,0,0,12,0,0,36,happy
6610.jpg,0,0,16,0,2,25,anxious
4095.jpg,5,0,13,0,15,18,anxious
3229.jpg,11,0,14,0,15,16,happy
3802.jpg,0,0,10,0,0,1,happy
6979.jpg,0,0,6,0,16,22,neutral
4268.jpg,7,0,14,0,0,23,happy
762.jpg,0,0,10,0,0,23,neutral
4320.jpg,0,0,10,0,0,28,anxious
5076.jpg,0,0,0,0,0,7,happy
4829.jpg,2,0,8,0,0,8,happy
6776.jpg,0,0,8,0,8,18,neutral
2876.jpg,0,0,8,0,4,9,happy
5292.jpg,0,0,12,0,0,30,neutral
5305.jpg,0,0,14,0,0,30,confident
5537.jpg,0,0,4,0,30,30,happy
3314.jpg,0,0,4,0,1,24,happy
170.jpg,0,0,8,0,3,21,anxious
4837.jpg,0,0,12,0,0,25,confident
336.jpg,0,0,12,0,0,16,happy
2001.jpg,0,0,7,0,19,20,happy
1945.jpg,0,0,12,8,0,24,happy
2645.jpg,0,0,13,0,25,32,neutral
188.jpg,0,0,12,0,6,18,happy
4690.jpg,0,0,4,6,4,29,happy
1191.jpg,0,0,9,0,2,17,confident
6353.jpg,0,0,15,0,0,18,confident
4196.jpg,0,0,18,10,0,25,happy
2276.jpg,0,0,8,0,13,22,neutral
6220.jpg,0,0,8,0,8,30,neutral
5953.jpg,0,0,8,0,10,31,happy
6572.jpg,0,0,3,0,5,31,happy
3829.jpg,0,0,3,0,3,22,happy
1929.jpg,0,0,2,0,6,17,happy
5317.jpg,0,0,19,0,0,24,anxious
6146.jpg,0,0,0,0,0,21,happy
6550.jpg,0,0,10,0,15,22,happy
6027.jpg,0,0,10,0,3,23,anxious
5892.jpg,0,0,2,0,0,9,neutral
543.jpg,0,0,9,0,3,15,happy
6373.jpg,0,0,4,0,0,18,happy
742.jpg,0,0,0,0,2,16,neutral
3934.jpg,0,0,8,0,14,22,happy
6276.jpg,0,0,8,0,2,22,neutral
3221.jpg,0,0,11,0,0,9,happy
66.jpg,0,0,12,0,0,23,surprised
2883.jpg,1,0,40,0,0,4,neutral
946.jpg,0,0,14,0,0,12,happy
2736.jpg,11,0,8,0,0,10,confident
4996.jpg,0,0,9,0,2,32,happy
5488.jpg,0,0,7,0,5,19,happy
2177.jpg,0,0,13,0,8,24,happy
612.jpg,0,0,8,0,3,19,confident
6221.jpg,0,0,9,0,22,20,happy
6431.jpg,0,0,7,0,2,22,happy
3468.jpg,0,0,0,1,12,15,happy
5293.jpg,0,0,19,0,17,31,surprised
1206.jpg,0,0,12,0,28,26,confident
3365.jpg,0,0,11,0,1,11,neutral
4643.jpg,0,0,8,0,12,22,happy
2510.jpg,0,0,7,0,0,21,happy
2962.jpg,2,0,8,0,16,14,happy
1983.jpg,0,0,11,0,0,26,happy
3081.jpg,0,0,5,0,10,24,neutral
3602.jpg,0,0,7,0,0,2,neutral
6183.jpg,0,0,16,0,0,24,anxious
102.jpg,0,0,12,0,3,13,neutral
2275.jpg,0,0,12,0,0,18,neutral
5459.jpg,0,0,5,0,0,27,happy
83.jpg,0,0,12,0,4,13,neutral
6766.jpg,0,0,0,0,4,27,happy
5034.jpg,0,0,6,0,0,8,happy
5875.jpg,0,0,5,0,7,24,angry
6543.jpg,0,0,1,0,2,17,happy
932.jpg,0,0,2,0,0,38,happy
4437.jpg,0,0,14,0,0,21,happy
40.jpg,0,0,0,0,5,14,confident
398.jpg,0,0,11,0,0,7,confident
3811.jpg,0,0,14,0,0,33,happy
4890.jpg,0,0,11,0,5,20,surprised
987.jpg,0,0,16,0,5,32,confident
4015.jpg,0,0,13,0,1,20,neutral
1939.jpg,0,0,9,0,4,15,angry
4454.jpg,0,0,9,0,0,26,happy
6764.jpg,0,0,18,0,9,15,neutral
6626.jpg,0,0,18,0,3,27,anxious
166.jpg,0,0,11,0,3,21,happy
6168.jpg,0,0,3,0,0,3,confident
5878.jpg,0,0,8,0,0,21,happy
725.jpg,0,0,4,0,3,32,happy
6185.jpg,0,0,10,0,7,21,happy
5777.jpg,0,0,9,0,0,29,happy
5705.jpg,0,0,10,0,0,20,neutral
5788.jpg,0,0,19,0,0,19,happy
6839.jpg,0,0,3,0,1,21,happy
6806.jpg,0,0,10,0,6,21,happy
6383.jpg,0,0,10,0,0,14,neutral
3595.jpg,0,0,14,0,0,18,neutral
1858.jpg,0,0,10,0,0,18,sad
1387.jpg,0,0,7,0,5,21,angry
5752.jpg,0,0,13,0,10,30,surprised
2199.jpg,0,0,12,0,1,22,neutral
6280.jpg,22,0,15,5,7,14,happy
254.jpg,0,0,8,0,0,25,happy
628.jpg,0,0,10,0,0,19,happy
418.jpg,0,0,13,0,8,22,surprised
6043.jpg,0,0,11,0,9,33,happy
5379.jpg,0,0,7,0,0,8,happy
